time_boot_ms,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
182356.822,0,2,225850800,0,3,23.95,391843552,-768256887,128.66,0.2670000195503235,165.3817596435547,0,0,1
182556.794,0,2,225851000,0,3,23.93,391843479,-768256866,128.61,0.38700002431869507,165.3817596435547,0,0,1
182756.759,0,2,225851200,0,3,23.91,391843370,-768256828,128.58,0.5830000042915344,165.3817596435547,0,0,1
182956.769,0,2,225851400,0,3,23.89,391843288,-768256796,128.6,0.6910000443458557,165.3817596435547,0,0,1
183156.804,0,2,225851600,0,3,23.87,391843264,-768256788,128.55,0.6340000033378601,165.3817596435547,0.0010000000474974513,0,1
183356.835,0,2,225851800,0,3,23.86,391843311,-768256810,128.57,0.4390000104904175,165.3817596435547,0,0,1
183556.797,0,2,225852000,0,3,23.84,391843320,-768256815,128.6,0.3680000305175781,165.3817596435547,0,0,1
183756.959,0,2,225852200,0,3,23.82,391843306,-768256808,128.59,0.36000001430511475,165.3817596435547,0,0,1
183956.811,0,2,225852400,0,3,23.8,391843290,-768256802,128.6,0.3530000150203705,165.3817596435547,0,0,1
184156.771,0,2,225852600,0,3,23.78,391843287,-768256803,128.64,0.2970000207424164,165.3817596435547,0,0,1
184356.845,0,2,225852800,0,3,23.76,391843269,-768256796,128.65,0.31700000166893005,165.3817596435547,0,0,1
184556.784,0,2,225853000,0,3,23.75,391843191,-768256770,128.64,0.46700000762939453,165.3817596435547,0,0,1
184756.814,0,2,225853200,0,3,23.73,391843252,-768256792,128.66,0.25600001215934753,165.3817596435547,0,0,1
184956.892,0,2,225853400,0,3,23.71,391843311,-768256817,128.64,0.1340000033378601,165.3817596435547,0,0,1
185156.925,0,2,225853600,0,3,23.69,391843382,-768256842,128.68,0.23500001430511475,165.3817596435547,0,0,1
185356.815,0,2,225853800,0,3,23.67,391843444,-768256865,128.7,0.3530000150203705,165.3817596435547,0,0,1
185556.866,0,2,225854000,0,3,23.65,391843448,-768256868,128.71,0.33000001311302185,165.3817596435547,0,0,1
185756.779,0,2,225854200,0,3,23.64,391843366,-768256841,128.77,0.09200000762939453,165.3817596435547,0,0,1
185956.756,0,2,225854400,0,3,23.62,391843287,-768256811,128.74,0.07500000298023224,165.3817596435547,0,0,1
186156.769,0,2,225854600,0,3,23.6,391843203,-768256783,128.79,0.23000000417232513,165.3817596435547,0,0,1
186356.833,0,2,225854800,0,3,23.58,391843161,-768256769,128.79,0.2630000114440918,165.3817596435547,0,0,1
186556.852,0,2,225855000,0,3,23.56,391843159,-768256771,128.81,0.22500000894069672,165.3817596435547,0,0,1
186756.801,0,2,225855200,0,3,23.55,391843159,-768256775,128.79,0.1850000023841858,165.3817596435547,0,0,1
186956.837,0,2,225855400,0,3,23.53,391843152,-768256773,128.75,0.15200001001358032,165.3817596435547,0,0,1
187156.79,0,2,225855600,0,3,23.51,391843179,-768256783,128.76,0.04100000113248825,165.3817596435547,0,0,1
187356.842,0,2,225855800,0,3,23.49,391843170,-768256782,128.74,0.030000001192092896,165.3817596435547,0,0,1
187556.747,0,2,225856000,0,3,23.47,391843182,-768256786,128.74,0.0650000050663948,165.3817596435547,0,0,1
187756.784,0,2,225856200,0,3,23.46,391843136,-768256773,128.74,0.0860000029206276,165.3817596435547,0,0,1
187956.851,0,2,225856400,0,3,23.44,391843101,-768256760,128.73,0.12300000339746475,165.3817596435547,0,0,1
188156.775,0,2,225856600,0,3,23.42,391843126,-768256770,128.72,0.013000000268220901,165.3817596435547,0,0,1
188356.833,0,2,225856800,0,3,23.4,391843110,-768256767,128.7,0.058000002056360245,165.3817596435547,0,0,1
188556.872,0,2,225857000,0,3,23.39,391843058,-768256749,128.74,0.1600000113248825,165.3817596435547,0,0,1
188756.788,0,2,225857200,0,3,23.37,391843055,-768256751,128.79,0.125,165.3817596435547,0,0,1
188956.726,0,2,225857400,0,3,23.35,391842985,-768256726,128.84,0.25200000405311584,165.3817596435547,0,0,1
189156.899,0,2,225857600,0,3,23.33,391843042,-768256747,128.86,0.02800000086426735,165.3817596435547,0,0,1
189356.819,0,2,225857800,0,3,23.31,391843129,-768256779,128.88,0.20800000429153442,165.3817596435547,0,0,1
189556.806,0,2,225858000,0,3,23.3,391843109,-768256775,128.83,0.11400000751018524,165.3817596435547,0,0,1
189756.858,0,2,225858200,0,3,23.28,391843078,-768256764,128.8,0.06000000238418579,165.3817596435547,0,0,1
189956.765,0,2,225858400,0,3,23.26,391843087,-768256768,128.82,0.11800000816583633,165.3817596435547,0,0,1
190156.86,0,2,225858600,0,3,23.24,391843125,-768256781,128.86,0.24300001561641693,165.3817596435547,0,0,1
190356.799,0,2,225858800,0,3,23.23,391843102,-768256777,128.84,0.14100000262260437,165.3817596435547,0,0,1
190556.744,0,2,225859000,0,3,23.21,391843047,-768256756,128.78,0.04500000178813934,165.3817596435547,0,0,1
190756.778,0,2,225859200,0,3,23.19,391843049,-768256755,128.76,0.10200000554323196,165.3817596435547,0,0,1
190956.876,0,2,225859400,0,3,23.17,391843077,-768256768,128.81,0.18400001525878906,165.3817596435547,0,0,1
191156.84,0,2,225859600,0,3,23.16,391843078,-768256769,128.8,0.17900000512599945,165.3817596435547,0,0,1
191356.798,0,2,225859800,0,3,23.14,391843047,-768256760,128.79,0.10900000482797623,165.3817596435547,0,0,1
191556.765,0,2,225860000,0,3,23.12,391842990,-768256740,128.78,0.06100000441074371,165.3817596435547,0,0,1
191756.819,0,2,225860200,0,3,23.11,391842910,-768256711,128.78,0.19100001454353333,165.3817596435547,0,0,1
191956.8,0,2,225860400,0,3,23.09,391842859,-768256695,128.83,0.2800000011920929,165.3817596435547,0,0,1
192156.747,0,2,225860600,0,3,23.07,391842828,-768256688,128.82,0.328000009059906,165.3817596435547,0,0,1
192356.77,0,2,225860800,0,3,23.05,391842751,-768256661,128.84,0.4780000150203705,165.3817596435547,0,0,1
192556.716,0,2,225861000,0,3,23.04,391842719,-768256649,128.81,0.4970000088214874,165.3817596435547,0,0,1
192756.936,0,2,225861200,0,3,23.02,391842771,-768256669,128.83,0.2900000214576721,165.3817596435547,0,0,1
192956.841,0,2,225861400,0,3,23,391842720,-768256652,128.78,0.4190000295639038,165.3817596435547,0,0,1
193156.822,0,2,225861600,0,3,22.99,391842690,-768256642,128.76,0.4690000116825104,165.3817596435547,0,0,1
193356.794,0,2,225861800,0,3,22.97,391842697,-768256644,128.74,0.38600000739097595,165.3817596435547,0,0,1
193556.703,0,2,225862000,0,3,22.95,391842718,-768256652,128.72,0.3140000104904175,165.3817596435547,0,0,1
193756.754,0,2,225862200,0,3,22.93,391842729,-768256657,128.71,0.27800002694129944,165.3817596435547,0,0,1
193956.806,0,2,225862400,0,3,22.92,391842738,-768256661,128.69,0.25699999928474426,165.3817596435547,0,0,1
194156.833,0,2,225862600,0,3,22.9,391842761,-768256668,128.67,0.19700001180171967,165.3817596435547,0,0,1
194356.857,0,2,225862800,0,3,22.88,391842761,-768256664,128.67,0.18700000643730164,165.3817596435547,0,0,1
194556.785,0,2,225863000,0,3,22.87,391842757,-768256667,128.7,0.1990000158548355,165.3817596435547,0,0,1
194756.725,0,2,225863200,0,3,22.85,391842788,-768256677,128.7,0.09600000083446503,165.3817596435547,0,0,1
194956.833,0,2,225863400,0,3,22.83,391842798,-768256682,128.71,0.11100000888109207,165.3817596435547,0,0,1
195156.762,0,2,225863600,0,3,22.82,391842818,-768256691,128.72,0.1210000067949295,165.3817596435547,0,0,1
195356.744,0,2,225863800,0,3,22.8,391842900,-768256722,128.76,0.09300000220537186,165.3817596435547,0,0,1
195556.765,0,2,225864000,0,3,22.78,391842883,-768256711,128.74,0.11100000888109207,165.3817596435547,0,0,1
195756.87,0,2,225864200,0,3,22.77,391842918,-768256726,128.78,0.06700000166893005,165.3817596435547,0,0,1
195956.881,0,2,225864400,0,3,22.75,391843033,-768256766,128.78,0.34300002455711365,165.3817596435547,0,0,1
196156.852,0,2,225864600,0,3,22.73,391843142,-768256807,128.82,0.534000039100647,165.3817596435547,0,0,1
196356.796,0,2,225864800,0,3,22.72,391843143,-768256809,128.81,0.4180000126361847,165.3817596435547,0,0,1
196556.748,0,2,225865000,0,3,22.7,391843179,-768256821,128.8,0.4410000145435333,165.3817596435547,0,0,1
196756.741,0,2,225865200,0,3,22.68,391843144,-768256812,128.73,0.26500001549720764,165.3817596435547,0,0,1
196956.83,0,2,225865400,0,3,22.67,391843151,-768256815,128.76,0.2540000081062317,165.3817596435547,0,0,1
197156.794,0,2,225865600,0,3,22.65,391843178,-768256827,128.71,0.23900000751018524,165.3817596435547,0,0,1
197356.811,0,2,225865800,0,3,22.63,391843207,-768256837,128.7,0.22300000488758087,165.3817596435547,0,0,1
197556.771,0,2,225866000,0,3,22.62,391843148,-768256818,128.67,0.14600001275539398,165.3817596435547,0,0,1
197777.061,0,3,225866200,0,4,3.33,391847809,-768259005,123.99,0.3850000202655792,165.3817596435547,0.3620000183582306,0,1
197956.849,0,3,225866400,0,4,3.33,391847813,-768259010,124.18,0.24400001764297485,165.3817596435547,0.2240000069141388,0,1
198156.784,0,3,225866600,0,4,3.33,391847804,-768259020,124.21,0.3500000238418579,165.3817596435547,0.27900001406669617,0,1
198356.734,0,3,225866800,0,4,3.33,391847795,-768259029,124.15,0.2630000114440918,165.3817596435547,0.24900001287460327,0,1
198556.748,0,3,225867000,0,4,3.33,391847788,-768259034,124.12,0.24900001287460327,165.3817596435547,0.20200000703334808,0,1
198756.83,0,3,225867200,0,4,3.33,391847786,-768259034,124.13,0.09200000762939453,165.3817596435547,0.1300000101327896,0,1
198956.77,0,3,225867400,0,4,3.33,391847777,-768259044,124.06,0.16900001466274261,165.3817596435547,0.15700000524520874,0,1
199156.797,0,3,225867600,0,4,3.33,391847766,-768259056,124,0.26500001549720764,165.3817596435547,0.16600000858306885,0,1
199356.83,0,3,225867800,0,4,3.33,391847755,-768259068,123.9,0.35100001096725464,213.04237365722656,0.20900000631809235,0,1
199556.848,0,3,225868000,0,4,3.33,391847745,-768259076,123.84,0.3620000183582306,210.4889373779297,0.20100000500679016,0,1
199756.814,0,3,225868200,0,4,3.33,391847751,-768259071,123.86,0.05300000309944153,201.68482971191406,0.11700000613927841,0,1
199956.747,0,3,225868400,0,4,3.33,391847758,-768259065,123.88,0.13500000536441803,201.68482971191406,0.06000000238418579,0,1
200156.743,0,3,225868600,0,4,3.33,391847760,-768259065,123.87,0.12300000339746475,201.68482971191406,0.05400000140070915,0,1
200356.777,0,3,225868800,0,4,3.33,391847756,-768259068,123.86,0.005000000353902578,201.68482971191406,0.0430000014603138,0,1
200556.886,0,3,225869000,0,4,3.33,391847754,-768259070,123.85,0.0650000050663948,201.68482971191406,0.05300000309944153,0,1
200756.779,0,3,225869200,0,4,3.33,391847756,-768259068,123.86,0.02800000086426735,201.68482971191406,0.04800000041723251,0,1
200956.834,0,3,225869400,0,4,3.33,391847760,-768259068,123.9,0.055000003427267075,201.68482971191406,0.032999999821186066,0,1
201156.883,0,3,225869600,0,4,3.33,391847767,-768259062,123.93,0.09100000560283661,201.68482971191406,0.02500000037252903,0,1
201356.797,0,3,225869800,0,4,3.33,391847773,-768259050,124.02,0.19100001454353333,201.68482971191406,-0.009000000543892384,0,1
201556.738,0,3,225870000,0,4,3.33,391847775,-768259046,124.04,0.12800000607967377,201.68482971191406,-0.01600000075995922,0,1
201756.796,0,3,225870200,0,4,3.33,391847776,-768259058,123.98,0.04500000178813934,201.68482971191406,0.013000000268220901,0,1
201956.808,0,3,225870400,0,4,3.33,391847789,-768259059,124.01,0.05000000074505806,201.68482971191406,-0.003000000026077032,0,1
202156.852,0,3,225870600,0,4,3.33,391847797,-768259068,123.95,0.03700000047683716,201.68482971191406,0.015000000596046448,0,1
202356.795,0,3,225870800,0,4,3.33,391847803,-768259074,123.94,0.04700000211596489,201.68482971191406,0.01600000075995922,0,1
202556.72,0,3,225871000,0,4,3.33,391847813,-768259079,123.92,0.00800000037997961,201.68482971191406,0.018000001087784767,0,1
202756.806,0,3,225871200,0,4,3.33,391847828,-768259082,123.93,0.06000000238418579,201.68482971191406,0.00800000037997961,0,1
202956.741,0,3,225871400,0,4,3.33,391847832,-768259095,123.86,0.09700000286102295,201.68482971191406,0.03500000014901161,0,1
203156.743,0,3,225871600,0,4,3.33,391847849,-768259094,123.9,0.03200000151991844,201.68482971191406,0.01100000087171793,0,1
203356.82,0,3,225871800,0,4,3.33,391847865,-768259094,123.93,0.10000000149011612,201.68482971191406,-0.0010000000474974513,0,1
203556.82,0,3,225872000,0,4,3.33,391847877,-768259101,123.92,0.10000000149011612,201.68482971191406,-0.0020000000949949026,0,1
203756.792,0,3,225872200,0,4,3.33,391847892,-768259105,123.93,0.13300000131130219,201.68482971191406,-0.018000001087784767,0,1
203956.909,0,3,225872400,0,4,3.33,391847902,-768259114,123.91,0.0690000057220459,201.68482971191406,-0.010000000707805157,0,1
204156.838,0,3,225872600,0,4,3.33,391847913,-768259120,123.9,0.021000001579523087,201.68482971191406,-0.007000000216066837,0,1
204356.788,0,3,225872800,0,4,3.33,391847930,-768259123,123.91,0.08000000566244125,201.68482971191406,-0.013000000268220901,0,1
204556.723,0,3,225873000,0,4,3.33,391847954,-768259121,123.97,0.18300001323223114,201.68482971191406,-0.03400000184774399,0,1
204756.741,0,3,225873200,0,4,3.33,391847973,-768259118,124.03,0.23000000417232513,201.68482971191406,-0.05000000074505806,0,1
204956.803,0,3,225873400,0,4,3.33,391847981,-768259130,123.98,0.09600000083446503,201.68482971191406,-0.039000000804662704,0,1
205156.84,0,3,225873600,0,4,3.33,391848002,-768259128,124.05,0.2550000250339508,201.68482971191406,-0.07200000435113907,0,1
205356.939,0,3,225873800,0,4,3.33,391848011,-768259134,124.05,0.12300000339746475,201.68482971191406,-0.06200000271201134,0,1
205556.798,0,3,225874000,0,4,3.33,391848027,-768259136,124.06,0.18200001120567322,201.68482971191406,-0.06000000238418579,0,1
205756.805,0,3,225874200,0,4,3.33,391848034,-768259142,124.06,0.10100000351667404,201.68482971191406,-0.06100000441074371,0,1
205956.793,0,3,225874400,0,4,3.33,391848040,-768259152,124.02,0.04500000178813934,201.68482971191406,-0.046000003814697266,0,1
206156.723,0,3,225874600,0,4,3.33,391848049,-768259158,124.02,0.03800000250339508,201.68482971191406,-0.05300000309944153,0,1
206356.81,0,3,225874800,0,4,3.33,391848055,-768259162,124.02,0.026000000536441803,201.68482971191406,-0.04800000041723251,0,1
206556.8,0,3,225875000,0,4,3.33,391848070,-768259160,124.05,0.17600001394748688,201.68482971191406,-0.06200000271201134,0,1
206756.81,0,3,225875200,0,4,3.33,391848079,-768259164,124.05,0.1420000046491623,201.68482971191406,-0.058000002056360245,0,1
206956.774,0,3,225875400,0,4,3.33,391848093,-768259163,124.12,0.17500001192092896,201.68482971191406,-0.07700000703334808,0,1
207156.748,0,3,225875600,0,4,3.33,391848103,-768259166,124.12,0.1990000158548355,201.68482971191406,-0.07800000160932541,0,1
207356.786,0,3,225875800,0,4,3.33,391848115,-768259166,124.17,0.18400001525878906,201.68482971191406,-0.08900000154972076,0,1
207556.713,0,3,225876000,0,4,3.33,391848130,-768259162,124.23,0.32500001788139343,201.68482971191406,-0.1120000034570694,0,1
207756.759,0,3,225876200,0,4,3.33,391848134,-768259168,124.2,0.22200001776218414,201.68482971191406,-0.10000000149011612,0,1
207956.774,0,3,225876400,0,4,3.33,391848144,-768259166,124.25,0.281000018119812,201.68482971191406,-0.11300000548362732,0,1
208156.803,0,3,225876600,0,4,3.33,391848149,-768259168,124.26,0.23200000822544098,201.68482971191406,-0.1120000034570694,0,1
208356.848,0,3,225876800,0,4,3.33,391848150,-768259176,124.23,0.15200001001358032,201.68482971191406,-0.10700000822544098,0,1
208556.784,0,3,225877000,0,4,3.33,391848150,-768259183,124.18,0.08900000154972076,201.68482971191406,-0.08700000494718552,0,1
208756.775,0,3,225877200,0,4,3.33,391848157,-768259185,124.19,0.11800000816583633,201.68482971191406,-0.08700000494718552,0,1
208956.925,0,3,225877400,0,4,3.33,391848167,-768259184,124.21,0.22600001096725464,201.68482971191406,-0.0950000062584877,0,1
209156.787,0,3,225877600,0,4,3.33,391848175,-768259185,124.25,0.23600001633167267,201.68482971191406,-0.1080000028014183,0,1
209356.751,0,3,225877800,0,4,3.33,391848168,-768259201,124.15,0.003000000026077032,201.68482971191406,-0.07600000500679016,0,1
209556.803,0,3,225878000,0,4,3.33,391848173,-768259203,124.14,0.0820000022649765,201.68482971191406,-0.07200000435113907,0,1
209756.798,0,3,225878200,0,4,3.33,391848174,-768259211,124.1,0.04000000283122063,201.68482971191406,-0.06200000271201134,0,1
209956.892,0,3,225878400,0,4,3.33,391848171,-768259223,124.02,0.05900000408291817,201.68482971191406,-0.04100000113248825,0,1
210156.803,0,3,225878600,0,4,3.33,391848171,-768259230,123.99,0.08800000697374344,201.68482971191406,-0.032999999821186066,0,1
210356.834,0,3,225878800,0,4,3.33,391848171,-768259236,123.95,0.0950000062584877,201.68482971191406,-0.020000001415610313,0,1
210556.758,0,3,225879000,0,4,3.33,391848175,-768259242,123.92,0.07100000232458115,201.68482971191406,-0.013000000268220901,0,1
210756.79,0,3,225879200,0,4,3.33,391848174,-768259251,123.85,0.08000000566244125,201.68482971191406,0.004000000189989805,0,1
210956.762,0,3,225879400,0,4,3.33,391848176,-768259256,123.85,0.07900000363588333,201.68482971191406,-0.0020000000949949026,0,1
211156.806,0,3,225879600,0,4,3.33,391848177,-768259264,123.8,0.08400000631809235,201.68482971191406,0.005000000353902578,0,1
211356.853,0,3,225879800,0,4,3.33,391848183,-768259264,123.83,0.01900000125169754,201.68482971191406,-0.003000000026077032,0,1
211556.776,0,3,225880000,0,4,3.33,391848194,-768259259,123.86,0.10600000619888306,201.68482971191406,-0.007000000216066837,0,1
211756.823,0,3,225880200,0,4,3.33,391848195,-768259263,123.85,0.039000000804662704,201.68482971191406,-0.006000000052154064,0,1
211956.842,0,3,225880400,0,4,3.33,391848205,-768259260,123.88,0.1510000079870224,201.68482971191406,-0.021000001579523087,0,1
212156.762,0,3,225880600,0,4,3.33,391848209,-768259260,123.9,0.14900000393390656,201.68482971191406,-0.02800000086426735,0,1
212356.731,0,3,225880800,0,4,3.33,391848211,-768259267,123.85,0.15000000596046448,201.68482971191406,-0.026000000536441803,0,1
212556.726,0,3,225881000,0,4,3.33,391848222,-768259263,123.91,0.24300001561641693,201.68482971191406,-0.04800000041723251,0,1
212756.822,0,3,225881200,0,4,3.33,391848219,-768259270,123.88,0.10500000417232513,201.68482971191406,-0.0430000014603138,0,1
212956.844,0,3,225881400,0,4,3.33,391848218,-768259276,123.83,0.06700000166893005,201.68482971191406,-0.03200000151991844,0,1
213156.746,0,3,225881600,0,4,3.33,391848216,-768259283,123.77,0.027000000700354576,201.68482971191406,-0.020000001415610313,0,1
213356.874,0,3,225881800,0,4,3.33,391848221,-768259286,123.77,0.06400000303983688,201.68482971191406,-0.027000000700354576,0,1
213556.736,0,3,225882000,0,4,3.33,391848215,-768259296,123.7,0.08700000494718552,201.68482971191406,-0.009000000543892384,0,1
213756.834,0,3,225882200,0,5,3.14,391848230,-768259289,123.77,0.023000001907348633,201.68482971191406,-0.01600000075995922,0,1
213956.74,0,3,225882400,0,5,3.14,391848239,-768259289,123.78,0.01900000125169754,201.68482971191406,-0.0020000000949949026,0,1
214156.717,0,3,225882600,0,5,3.14,391848246,-768259289,123.8,0.05700000375509262,201.68482971191406,0.006000000052154064,0,1
214356.912,0,3,225882800,0,5,3.14,391848254,-768259289,123.82,0.049000002443790436,201.68482971191406,0.005000000353902578,0,1
214556.82,0,3,225883000,0,5,3.14,391848264,-768259285,123.87,0.046000003814697266,201.68482971191406,-0.0010000000474974513,0,1
214756.92,0,3,225883200,0,5,3.13,391848277,-768259278,123.95,0.1290000081062317,201.68482971191406,-0.017000000923871994,0,1
214956.777,0,3,225883400,0,5,3.13,391848286,-768259276,124,0.0820000022649765,201.68482971191406,-0.021000001579523087,0,1
215156.753,0,3,225883600,0,5,3.13,391848294,-768259276,124.03,0.018000001087784767,201.68482971191406,-0.020000001415610313,0,1
215356.783,0,3,225883800,0,5,3.13,391848302,-768259275,124.06,0.009000000543892384,201.68482971191406,-0.023000001907348633,0,1
215556.69,0,3,225884000,0,5,3.13,391848309,-768259275,124.07,0.029000001028180122,201.68482971191406,-0.018000001087784767,0,1
215756.81,0,3,225884200,0,5,3.13,391848315,-768259275,124.07,0.03100000135600567,201.68482971191406,-0.014000000432133675,0,1
215956.803,0,3,225884400,0,5,3.13,391848321,-768259276,124.1,0.03200000151991844,201.68482971191406,-0.021000001579523087,0,1
216156.888,0,3,225884600,0,5,3.13,391848325,-768259278,124.09,0.039000000804662704,201.68482971191406,-0.01100000087171793,0,1
216356.813,0,3,225884800,0,5,3.13,391848331,-768259278,124.09,0.04200000315904617,201.68482971191406,-0.007000000216066837,0,1
216556.734,0,3,225885000,0,5,3.13,391848335,-768259281,124.09,0.007000000216066837,201.68482971191406,-0.010000000707805157,0,1
216756.808,0,3,225885200,0,5,3.13,391848340,-768259281,124.1,0.04800000041723251,201.68482971191406,-0.013000000268220901,0,1
216956.709,0,3,225885400,0,5,3.13,391848343,-768259284,124.11,0.020000001415610313,201.68482971191406,-0.014000000432133675,0,1
217156.72,0,3,225885600,0,5,3.13,391848347,-768259285,124.1,0.020000001415610313,201.68482971191406,-0.003000000026077032,0,1
217356.75,0,3,225885800,0,5,3.13,391848348,-768259288,124.12,0.08800000697374344,201.68482971191406,-0.005000000353902578,0,1
217556.701,0,3,225886000,0,5,3.13,391848353,-768259289,124.09,0.03400000184774399,201.68482971191406,0.009000000543892384,0,1
217756.876,0,3,225886200,0,5,3.13,391848356,-768259291,124.09,0.06700000166893005,201.68482971191406,0.013000000268220901,0,1
217956.95,0,3,225886400,0,5,3.13,391848360,-768259293,124.07,0.04500000178813934,201.68482971191406,0.021000001579523087,0,1
218156.761,0,3,225886600,0,5,3.13,391848363,-768259294,124.09,0.024000000208616257,201.68482971191406,0.02500000037252903,0,1
218356.782,0,3,225886800,0,5,3.13,391848366,-768259296,124.13,0.06800000369548798,201.68482971191406,0.018000001087784767,0,1
218556.777,0,3,225887000,0,5,3.13,391848370,-768259296,124.09,0.04200000315904617,201.68482971191406,0.026000000536441803,0,1
218756.778,0,3,225887200,0,5,3.13,391848374,-768259296,124.1,0.05000000074505806,201.68482971191406,0.020000001415610313,0,1
218956.782,0,3,225887400,0,5,3.13,391848378,-768259296,124.1,0.024000000208616257,201.68482971191406,0.01900000125169754,0,1
219156.73,0,3,225887600,0,5,3.13,391848382,-768259297,124.11,0.017000000923871994,201.68482971191406,0.01100000087171793,0,1
219356.769,0,3,225887800,0,5,3.13,391848386,-768259299,124.09,0.020000001415610313,201.68482971191406,0.014000000432133675,0,1
219556.772,0,3,225888000,0,5,3.13,391848390,-768259299,124.09,0.009000000543892384,201.68482971191406,0.015000000596046448,0,1
219756.873,0,3,225888200,0,5,3.13,391848397,-768259297,124.08,0.0560000017285347,201.68482971191406,0.023000001907348633,0,1
219956.759,0,3,225888400,0,5,3.13,391848400,-768259299,124.09,0.036000002175569534,201.68482971191406,0.023000001907348633,0,1
220156.768,0,3,225888600,0,5,3.13,391848404,-768259298,124.09,0.04500000178813934,201.68482971191406,0.023000001907348633,0,1
220356.771,0,3,225888800,0,5,3.13,391848407,-768259299,124.09,0.039000000804662704,201.68482971191406,0.013000000268220901,0,1
220556.761,0,3,225889000,0,5,3.13,391848411,-768259300,124.11,0.015000000596046448,201.68482971191406,0.004000000189989805,0,1
220756.733,0,3,225889200,0,5,3.13,391848416,-768259300,124.09,0.06300000101327896,201.68482971191406,0.003000000026077032,0,1
220956.863,0,3,225889400,0,5,3.13,391848420,-768259300,124.11,0.04100000113248825,201.68482971191406,-0.006000000052154064,0,1
221156.821,0,3,225889600,0,5,3.13,391848423,-768259301,124.12,0.010000000707805157,201.68482971191406,-0.007000000216066837,0,1
221356.805,0,3,225889800,0,5,3.13,391848427,-768259301,124.13,0.06200000271201134,201.68482971191406,-0.015000000596046448,0,1
221556.765,0,3,225890000,0,5,3.13,391848431,-768259301,124.14,0.006000000052154064,201.68482971191406,-0.01100000087171793,0,1
221756.813,0,3,225890200,0,5,3.13,391848434,-768259302,124.14,0.05000000074505806,201.68482971191406,-0.01100000087171793,0,1
221956.784,0,3,225890400,0,5,3.13,391848438,-768259304,124.09,0.036000002175569534,201.68482971191406,0.014000000432133675,0,1
222156.849,0,3,225890600,0,5,3.13,391848444,-768259301,124.16,0.06300000101327896,201.68482971191406,-0.0020000000949949026,0,1
222356.816,0,3,225890800,0,5,3.13,391848449,-768259299,124.17,0.07600000500679016,201.68482971191406,0.004000000189989805,0,1
222556.777,0,3,225891000,0,5,3.13,391848452,-768259302,124.18,0.07000000029802322,201.68482971191406,0.00800000037997961,0,1
222756.84,0,3,225891200,0,5,3.13,391848456,-768259301,124.17,0.013000000268220901,201.68482971191406,0.018000001087784767,0,1
222956.821,0,3,225891400,0,5,3.13,391848460,-768259301,124.19,0.02500000037252903,201.68482971191406,0.007000000216066837,0,1
223156.777,0,3,225891600,0,5,3.13,391848466,-768259298,124.2,0.07000000029802322,201.68482971191406,0.00800000037997961,0,1
223356.762,0,3,225891800,0,5,3.13,391848470,-768259297,124.24,0.09300000220537186,201.68482971191406,-0.013000000268220901,0,1
223556.723,0,3,225892000,0,5,3.13,391848474,-768259298,124.22,0.0430000014603138,201.68482971191406,-0.005000000353902578,0,1
223756.827,0,3,225892200,0,5,3.13,391848474,-768259300,124.18,0.06700000166893005,201.68482971191406,0.007000000216066837,0,1
223956.801,0,3,225892400,0,5,3.13,391848476,-768259302,124.15,0.05700000375509262,201.68482971191406,0.02500000037252903,0,1
224156.807,0,3,225892600,0,5,3.13,391848471,-768259316,124.01,0.3450000286102295,229.90809631347656,0.07200000435113907,0,1
224356.856,0,3,225892800,0,5,3.13,391848473,-768259316,124,0.17000000178813934,216.98680114746094,0.07700000703334808,0,1
224556.763,0,3,225893000,0,5,3.13,391848474,-768259318,123.98,0.1210000067949295,216.98680114746094,0.08000000566244125,0,1
224756.769,0,3,225893200,0,5,3.13,391848477,-768259322,123.98,0.12600000202655792,216.98680114746094,0.07300000637769699,0,1
224956.721,0,3,225893400,0,5,3.13,391848480,-768259324,123.97,0.0820000022649765,216.98680114746094,0.07000000029802322,0,1
225156.844,0,3,225893600,0,5,3.13,391848483,-768259325,123.97,0.0860000029206276,216.98680114746094,0.0690000057220459,0,1
225356.82,0,3,225893800,0,5,3.13,391848486,-768259325,123.97,0.036000002175569534,216.98680114746094,0.06100000441074371,0,1
225556.826,0,3,225894000,0,5,3.13,391848485,-768259323,123.96,0.07400000095367432,216.98680114746094,0.06400000303983688,0,1
225756.791,0,3,225894200,0,5,3.13,391848487,-768259321,124,0.03800000250339508,216.98680114746094,0.04700000211596489,0,1
225956.76,0,3,225894400,0,5,3.13,391848489,-768259320,124,0.0650000050663948,216.98680114746094,0.04100000113248825,0,1
226156.797,0,3,225894600,0,5,3.13,391848493,-768259321,123.99,0.03700000047683716,216.98680114746094,0.036000002175569534,0,1
226356.791,0,3,225894800,0,5,3.13,391848494,-768259322,123.98,0.029000001028180122,216.98680114746094,0.04000000283122063,0,1
226556.714,0,3,225895000,0,5,3.13,391848498,-768259323,123.96,0.06599999964237213,216.98680114746094,0.0430000014603138,0,1
226756.751,0,3,225895200,0,5,3.13,391848499,-768259317,124,0.07300000637769699,216.98680114746094,0.03200000151991844,0,1
226956.89,0,3,225895400,0,5,3.13,391848501,-768259318,124,0.046000003814697266,216.98680114746094,0.030000001192092896,0,1
227156.849,0,3,225895600,0,5,3.13,391848503,-768259320,123.99,0.026000000536441803,216.98680114746094,0.030000001192092896,0,1
