time_boot_ms,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
82856.203,2,0,0,0,0,0,0.019109919667243958,0,0,0,50,65671,512,2
82896.229,2,0,0,0,0,0,0.01932848058640957,0,0,0,50,65671,512,2
82936.262,2,0,0,0,0,0,0.018588755279779434,0,0,0,50,65671,512,2
82976.281,2,0,0,0,0,0,0.01874842680990696,0,0,0,50,65671,512,2
83016.267,2,0,0,0,0,0,0.01804220862686634,0,0,0,50,65671,512,2
83056.23,2,0,0,0,0,0,0.018194010481238365,0,0,0,50,65671,512,2
83096.211,2,0,0,0,0,0,0.018399052321910858,0,0,0,50,65671,512,2
83136.227,2,0,0,0,0,0,0.017716940492391586,0,0,0,50,65671,512,2
83176.267,2,0,0,0,0,0,0.017865924164652824,0,0,0,50,65671,512,2
83216.283,2,0,0,0,0,0,0.01721179112792015,0,0,0,50,65671,512,2
83256.287,2,0,0,0,0,0,0.017355594784021378,0,0,0,50,65671,512,2
83296.23,2,0,0,0,0,0,0.017546962946653366,0,0,0,50,65671,512,2
83336.23,2,0,0,0,0,0,0.01691683754324913,0,0,0,50,65671,512,2
83376.219,2,0,0,0,0,0,0.017053738236427307,0,0,0,50,65671,512,2
83416.273,2,0,0,0.02,0,0,0.01645057462155819,0,0,0,50,65671,512,2
83456.267,2,0,0,0.02,0,0,0.016585497185587883,0,0,0,50,65671,512,2
83496.249,2,0,0,0,0,0,0.016763053834438324,0,0,0,50,65671,512,2
83536.204,2,0,0,0,0,0,0.016179321333765984,0,0,0,50,65671,512,2
83576.231,2,0,0,0,0,0,0.01630953885614872,0,0,0,50,65671,512,2
83616.288,2,0,0,0.01,0,0,0.015750721096992493,0,0,0,50,65671,512,2
83656.262,2,0,0,0.01,0,0,0.015874702483415604,0,0,0,50,65671,512,2
83696.288,2,0,0,0,0,0,0.016043176874518394,0,0,0,50,65671,512,2
83736.259,2,0,0,0,0,0,0.01550313550978899,0,0,0,50,65671,512,2
83776.204,2,0,0,0,0,0,0.015625396743416786,0,0,0,50,65671,512,2
83816.232,2,0,0,0.01,0,0,0.015105034224689007,0,0,0,50,65671,512,2
83856.265,2,0,0,0.01,0,0,0.015223649330437183,0,0,0,50,65671,512,2
83896.278,2,0,0,0.03,0,0,0.015381894074380398,0,0,0,50,65671,512,2
83936.275,2,0,0,0.03,0,0,0.014880102127790451,0,0,0,50,65671,512,2
83976.237,2,0,0,0.03,0,0,0.014993238262832165,0,0,0,50,65671,512,2
84016.227,2,0,0,0.01,0,0,0.014511119574308395,0,0,0,50,65671,512,2
84056.231,2,0,0,0.01,0,0,0.014622964896261692,0,0,0,50,65671,512,2
84096.265,2,0,0,0.02,0,0,0.01476968638598919,0,0,0,50,65671,512,2
84136.271,2,0,0,0.02,0,0,0.014302785508334637,0,0,0,50,65671,512,2
84176.256,2,0,0,0.02,0,0,0.014411588199436665,0,0,0,50,65671,512,2
84216.216,2,0,0,0.02,0,0,0.013963238336145878,0,0,0,50,65671,512,2
84256.243,2,0,0,0.02,0,0,0.014067095704376698,0,0,0,50,65671,512,2
84296.22,2,0,0,0,0,0,0.014207854866981506,0,0,0,50,65671,512,2
84336.281,2,0,0,0,0,0,0.01377364993095398,0,0,0,50,65671,512,2
84376.256,2,0,0,0,0,0,0.013875976204872131,0,0,0,50,65671,512,2
84416.241,2,0,0,0.01,0,0,0.013456369750201702,0,0,0,50,65671,512,2
84456.201,2,0,0,0.01,0,0,0.013556196354329586,0,0,0,50,65671,512,2
84496.226,2,0,0,0.01,0,0,0.01368958130478859,0,0,0,50,65671,512,2
84536.285,2,0,0,0.01,0,0,0.013285175897181034,0,0,0,50,65671,512,2
84576.24,2,0,0,0.01,0,0,0.013380796648561954,0,0,0,50,65671,512,2
84616.285,2,0,0,0,0,0,0.012991604395210743,0,0,0,50,65671,512,2
84656.237,2,0,0,0,0,0,0.01308645959943533,0,0,0,50,65671,512,2
84696.205,2,0,0,0,0,0,0.013210620731115341,0,0,0,50,65671,512,2
84736.23,2,0,0,0,0,0,0.012832443229854107,0,0,0,50,65671,512,2
84776.261,2,0,0,0,0,0,0.012925144284963608,0,0,0,50,65671,512,2
84816.262,2,0,0,0,0,0,0.012560767121613026,0,0,0,50,65671,512,2
84856.25,2,0,0,0,0,0,0.012648933567106724,0,0,0,50,65671,512,2
84896.205,2,0,0,0.02,0,0,0.012768829241394997,0,0,0,50,65671,512,2
84936.235,2,0,0,0.02,0,0,0.012414556927978992,0,0,0,50,65671,512,2
84976.239,2,0,0,0.02,0,0,0.012502766214311123,0,0,0,50,65671,512,2
85016.259,2,0,0,0,0,0,0.012158842757344246,0,0,0,50,65671,512,2
85056.258,2,0,0,0,0,0,0.01224469393491745,0,0,0,50,65671,512,2
85096.264,2,0,0,0.01,0,0,0.0123593145981431,0,0,0,50,65671,512,2
85136.2,2,0,0,0.01,0,0,0.012027776800096035,0,0,0,50,65671,512,2
85176.23,2,0,0,0.01,0,0,0.012109563685953617,0,0,0,50,65671,512,2
85216.213,2,0,0,0.01,0,0,0.011789551004767418,0,0,0,50,65671,512,2
85256.272,2,0,0,0.01,0,0,0.011871901340782642,0,0,0,50,65671,512,2
85296.259,2,0,0,0.01,0,0,0.011978747323155403,0,0,0,50,65671,512,2
85336.232,2,0,0,0.01,0,0,0.011667277663946152,0,0,0,50,65671,512,2
85376.198,2,0,0,0.01,0,0,0.01174732856452465,0,0,0,50,65671,512,2
85416.237,2,0,0,0,0,0,0.011446967720985413,0,0,0,50,65671,512,2
85456.259,2,0,0,0,0,0,0.011523249559104443,0,0,0,50,65671,512,2
85496.236,2,0,0,0.01,0,0,0.011628120206296444,0,0,0,50,65671,512,2
85536.293,2,0,0,0.01,0,0,0.011334923096001148,0,0,0,50,65671,512,2
85576.264,2,0,0,0.01,0,0,0.01141159888356924,0,0,0,50,65671,512,2
85616.201,2,0,0,0.01,0,0,0.011126851662993431,0,0,0,50,65671,512,2
85656.253,2,0,0,0.01,0,0,0.011201899498701096,0,0,0,50,65671,512,2
85696.258,2,0,0,0,0,0,0.01130214799195528,0,0,0,50,65671,512,2
85736.299,2,0,0,0,0,0,0.011026940308511257,0,0,0,50,65671,512,2
85776.282,2,0,0,0,0,0,0.011098647490143776,0,0,0,50,65671,512,2
85816.202,2,0,0,0,0,0,0.010832763276994228,0,0,0,50,65671,512,2
85856.231,2,0,0,0,0,0,0.010905597358942032,0,0,0,50,65671,512,2
85896.226,2,0,0,0.02,0,0,0.011000143364071846,0,0,0,50,65671,512,2
85936.263,2,0,0,0.02,0,0,0.010740685276687145,0,0,0,50,65671,512,2
85976.268,2,0,0,0.02,0,0,0.010810780338943005,0,0,0,50,65671,512,2
86016.246,2,0,0,0.02,0,0,0.010560962371528149,0,0,0,50,65671,512,2
86056.21,2,0,0,0.02,0,0,0.010627632960677147,0,0,0,50,65671,512,2
86096.227,2,0,0,0.01,0,0,0.01072001177817583,0,0,0,50,65671,512,2
86136.217,2,0,0,0.01,0,0,0.01047607697546482,0,0,0,50,65671,512,2
86176.253,2,0,0,0.01,0,0,0.010544073767960072,0,0,0,50,65671,512,2
86216.311,2,0,0,0,0,0,0.010305030271410942,0,0,0,50,65671,512,2
86256.229,2,0,0,0,0,0,0.010372301563620567,0,0,0,50,65671,512,2
86296.202,2,0,0,0,0,0,0.010461400263011456,0,0,0,50,65671,512,2
86336.233,2,0,0,0,0,0,0.010230631567537785,0,0,0,50,65671,512,2
86376.258,2,0,0,0,0,0,0.01029434148222208,0,0,0,50,65671,512,2
86416.231,2,0,0,0,0,0,0.010070511139929295,0,0,0,50,65671,512,2
86456.286,2,0,0,0,0,0,0.010135293006896973,0,0,0,50,65671,512,2
86496.219,2,0,0,0.02,0,0,0.010219383053481579,0,0,0,50,65671,512,2
86536.234,2,0,0,0.02,0,0,0.01000087521970272,0,0,0,50,65671,512,2
86576.235,2,0,0,0.02,0,0,0.01006477139890194,0,0,0,50,65671,512,2
86616.254,2,0,0,0.03,0,0,0.009852428920567036,0,0,0,50,65671,512,2
86656.271,2,0,0,0.03,0,0,0.00991271436214447,0,0,0,50,65671,512,2
86696.271,2,0,0,0.02,0,0,0.009996042586863041,0,0,0,50,65671,512,2
86736.206,2,0,0,0.02,0,0,0.009789424017071724,0,0,0,50,65671,512,2
86776.247,2,0,0,0.02,0,0,0.009850168600678444,0,0,0,50,65671,512,2
86816.236,2,0,0,0,0,0,0.009647202678024769,0,0,0,50,65671,512,2
86856.269,2,0,0,0,0,0,0.009707625955343246,0,0,0,50,65671,512,2
86896.264,2,0,0,0.02,0,0,0.00978794414550066,0,0,0,50,65671,512,2
86936.245,2,0,0,0.02,0,0,0.009591318666934967,0,0,0,50,65671,512,2
86976.199,2,0,0,0.02,0,0,0.009648526087403297,0,0,0,50,65671,512,2
87016.228,2,0,0,0,0,0,0.009457756765186787,0,0,0,50,65671,512,2
87056.222,2,0,0,0,0,0,0.009516527876257896,0,0,0,50,65671,512,2
87096.274,2,0,0,0,0,0,0.009592956863343716,0,0,0,50,65671,512,2
87136.24,2,0,0,0,0,0,0.0094061940908432,0,0,0,50,65671,512,2
87176.23,2,0,0,0,0,0,0.009464363567531109,0,0,0,50,65671,512,2
87216.204,2,0,0,0,0,0,0.00928274355828762,0,0,0,50,65671,512,2
87256.228,2,0,0,0,0,0,0.009337623603641987,0,0,0,50,65671,512,2
87296.264,2,0,0,0.03,0,0,0.00941379088908434,0,0,0,50,65671,512,2
87336.273,2,0,0,0.03,0,0,0.009235606528818607,0,0,0,50,65671,512,2
87376.263,2,0,0,0.03,0,0,0.009291823022067547,0,0,0,50,65671,512,2
87416.215,2,0,0,0,0,0,0.009117123670876026,0,0,0,50,65671,512,2
87456.228,2,0,0,0,0,0,0.009172995574772358,0,0,0,50,65671,512,2
87496.235,2,0,0,0.01,0,0,0.00924612581729889,0,0,0,50,65671,512,2
87536.257,2,0,0,0.01,0,0,0.009077794849872589,0,0,0,50,65671,512,2
87576.285,2,0,0,0.01,0,0,0.009130689315497875,0,0,0,50,65671,512,2
87616.272,2,0,0,0,0,0,0.008965721353888512,0,0,0,50,65671,512,2
87656.212,2,0,0,0,0,0,0.009019270539283752,0,0,0,50,65671,512,2
87696.234,2,0,0,0.02,0,0,0.00908895954489708,0,0,0,50,65671,512,2
87736.239,2,0,0,0.02,0,0,0.008927974849939346,0,0,0,50,65671,512,2
87776.269,2,0,0,0.02,0,0,0.008981358259916306,0,0,0,50,65671,512,2
87816.266,2,0,0,0.01,0,0,0.008823988027870655,0,0,0,50,65671,512,2
87856.265,2,0,0,0.01,0,0,0.008874185383319855,0,0,0,50,65671,512,2
87896.199,2,0,0,0.02,0,0,0.008944572880864143,0,0,0,50,65671,512,2
87936.249,2,0,0,0.02,0,0,0.00879061408340931,0,0,0,50,65671,512,2
87976.23,2,0,0,0.02,0,0,0.008842586539685726,0,0,0,50,65671,512,2
88016.236,2,0,0,0,0,0,0.008689730428159237,0,0,0,50,65671,512,2
88056.281,2,0,0,0,0,0,0.008741186931729317,0,0,0,50,65671,512,2
88096.264,2,0,0,0.01,0,0,0.008809533901512623,0,0,0,50,65671,512,2
88136.201,2,0,0,0.01,0,0,0.008661631494760513,0,0,0,50,65671,512,2
88176.235,2,0,0,0.01,0,0,0.0087105892598629,0,0,0,50,65671,512,2
88216.261,2,0,0,0.01,0,0,0.008565941825509071,0,0,0,50,65671,512,2
88256.273,2,0,0,0.01,0,0,0.008616226725280285,0,0,0,50,65671,512,2
88296.295,2,0,0,0.02,0,0,0.008681855164468288,0,0,0,50,65671,512,2
88336.202,2,0,0,0.02,0,0,0.00854024849832058,0,0,0,50,65671,512,2
88376.226,2,0,0,0.02,0,0,0.00858979020267725,0,0,0,50,65671,512,2
88416.229,2,0,0,0.01,0,0,0.008451549336314201,0,0,0,50,65671,512,2
88456.261,2,0,0,0.01,0,0,0.008498861454427242,0,0,0,50,65671,512,2
88496.275,2,0,0,0,0,0,0.008564921095967293,0,0,0,50,65671,512,2
88536.259,2,0,0,0,0,0,0.008429747074842453,0,0,0,50,65671,512,2
88576.219,2,0,0,0,0,0,0.008478289470076561,0,0,0,50,65671,512,2
88616.232,2,0,0,0,0,0,0.008344114758074284,0,0,0,50,65671,512,2
88656.213,2,0,0,0,0,0,0.008392872288823128,0,0,0,50,65671,512,2
88696.264,2,0,0,0.01,0,0,0.008457648567855358,0,0,0,50,65671,512,2
88736.258,2,0,0,0.01,0,0,0.008327354677021503,0,0,0,50,65671,512,2
88776.25,2,0,0,0.01,0,0,0.008373631164431572,0,0,0,50,65671,512,2
88816.213,2,0,0,0,0,0,0.008246595039963722,0,0,0,50,65671,512,2
88856.242,2,0,0,0,0,0,0.008293931372463703,0,0,0,50,65671,512,2
88896.24,2,0,0,0,0,0,0.008355379104614258,0,0,0,50,65671,512,2
88936.25,2,0,0,0,0,0,0.008229103870689869,0,0,0,50,65671,512,2
88976.279,2,0,0,0,0,0,0.008276302367448807,0,0,0,50,65671,512,2
89016.227,2,0,0,0.01,0,0,0.008153929375112057,0,0,0,50,65671,512,2
89056.205,2,0,0,0.01,0,0,0.008198273368179798,0,0,0,50,65671,512,2
89096.225,2,0,0,0.02,0,0,0.008259530179202557,0,0,0,50,65671,512,2
89136.257,2,0,0,0.02,0,0,0.008138877339661121,0,0,0,50,65671,512,2
89176.234,2,0,0,0.02,0,0,0.008184906095266342,0,0,0,50,65671,512,2
89216.291,2,0,0,0,0,0,0.00806473009288311,0,0,0,50,65671,512,2
89256.201,2,0,0,0,0,0,0.008110116235911846,0,0,0,50,65671,512,2
89296.232,2,0,0,0.02,0,0,0.00817053485661745,0,0,0,50,65671,512,2
89336.233,2,0,0,0.02,0,0,0.00805421732366085,0,0,0,50,65671,512,2
89376.267,2,0,0,0.02,0,0,0.008097564801573753,0,0,0,50,65671,512,2
89416.255,2,0,0,0,0,0,0.007983465678989887,0,0,0,50,65671,512,2
89456.255,2,0,0,0,0,0,0.00802798941731453,0,0,0,50,65671,512,2
89496.199,2,0,0,0,0,0,0.008086087182164192,0,0,0,50,65671,512,2
89536.235,2,0,0,0,0,0,0.007973670028150082,0,0,0,50,65671,512,2
89576.22,2,0,0,0,0,0,0.008018666878342628,0,0,0,50,65671,512,2
89616.256,2,0,0,0,0,0,0.007907507941126823,0,0,0,50,65671,512,2
89656.227,2,0,0,0,0,0,0.0079502547159791,0,0,0,50,65671,512,2
89696.241,2,0,0,0.01,0,0,0.0080088060349226,0,0,0,50,65671,512,2
89736.202,2,0,0,0.01,0,0,0.007900077849626541,0,0,0,50,65671,512,2
89776.233,2,0,0,0.01,0,0,0.007944129407405853,0,0,0,50,65671,512,2
89816.266,2,0,0,0,0,0,0.007834801450371742,0,0,0,50,65671,512,2
89856.298,2,0,0,0,0,0,0.007878260686993599,0,0,0,50,65671,512,2
89896.254,2,0,0,0,0,0,0.007935774512588978,0,0,0,50,65671,512,2
89936.226,2,0,0,0,0,0,0.007829961366951466,0,0,0,50,65671,512,2
89976.213,2,0,0,0,0,0,0.007871314883232117,0,0,0,50,65671,512,2
90016.226,2,0,0,0,0,0,0.007767409551888704,0,0,0,50,65671,512,2
90056.26,2,0,0,0,0,0,0.00781039334833622,0,0,0,50,65671,512,2
90096.277,2,0,0,0,0,0,0.007865470834076405,0,0,0,50,65671,512,2
90136.266,2,0,0,0,0,0,0.0077630337327718735,0,0,0,50,65671,512,2
90176.201,2,0,0,0,0,0,0.0078050424344837666,0,0,0,50,65671,512,2
90216.238,2,0,0,0.01,0,0,0.007704545743763447,0,0,0,50,65671,512,2
90256.225,2,0,0,0.01,0,0,0.007745537906885147,0,0,0,50,65671,512,2
90296.264,2,0,0,0,0,0,0.00780188525095582,0,0,0,50,65671,512,2
90336.269,2,0,0,0,0,0,0.0077018276788294315,0,0,0,50,65671,512,2
90376.256,2,0,0,0,0,0,0.0077443295158445835,0,0,0,50,65671,512,2
90416.225,2,0,0,0,0,0,0.007644518744200468,0,0,0,50,65671,512,2
90456.227,2,0,0,0,0,0,0.0076864794827997684,0,0,0,50,65671,512,2
90496.231,2,0,0,0,0,0,0.007741950452327728,0,0,0,50,65671,512,2
90536.286,2,0,0,0,0,0,0.007644773460924625,0,0,0,50,65671,512,2
90576.257,2,0,0,0,0,0,0.00768456282094121,0,0,0,50,65671,512,2
90616.236,2,0,0,0,0,0,0.007589373737573624,0,0,0,50,65671,512,2
90656.201,2,0,0,0,0,0,0.007630120497196913,0,0,0,50,65671,512,2
90696.229,2,0,0,0.01,0,0,0.007682982832193375,0,0,0,50,65671,512,2
90736.286,2,0,0,0.01,0,0,0.007588977925479412,0,0,0,50,65671,512,2
90776.275,2,0,0,0.01,0,0,0.007630031555891037,0,0,0,50,65671,512,2
90816.3,2,0,0,0,0,0,0.007537312339991331,0,0,0,50,65671,512,2
90856.215,2,0,0,0,0,0,0.007576191797852516,0,0,0,50,65671,512,2
90896.212,2,0,0,0.01,0,0,0.007630505133420229,0,0,0,50,65671,512,2
90936.231,2,0,0,0.01,0,0,0.007538945414125919,0,0,0,50,65671,512,2
90976.251,2,0,0,0.01,0,0,0.007579522673040628,0,0,0,50,65671,512,2
91016.271,2,0,0,0,0,0,0.007487404625862837,0,0,0,50,65671,512,2
91056.261,2,0,0,0,0,0,0.007527231704443693,0,0,0,50,65671,512,2
91096.2,2,0,0,0.01,0,0,0.007581114303320646,0,0,0,50,65671,512,2
91136.226,2,0,0,0.01,0,0,0.007491555996239185,0,0,0,50,65671,512,2
91176.236,2,0,0,0.01,0,0,0.007529788184911013,0,0,0,50,65671,512,2
91216.276,2,0,0,0,0,0,0.007440609857439995,0,0,0,50,65671,512,2
91256.265,2,0,0,0,0,0,0.00748037314042449,0,0,0,50,65671,512,2
91296.248,2,0,0,0.01,0,0,0.0075324284844100475,0,0,0,50,65671,512,2
91336.199,2,0,0,0.01,0,0,0.0074449460953474045,0,0,0,50,65671,512,2
91376.251,2,0,0,0.01,0,0,0.007485123351216316,0,0,0,50,65671,512,2
91416.249,2,0,0,0.02,0,0,0.007398317102342844,0,0,0,50,65671,512,2
91456.251,2,0,0,0.02,0,0,0.007436052896082401,0,0,0,50,65671,512,2
91496.279,2,0,0,0.01,0,0,0.0074885147623717785,0,0,0,50,65671,512,2
91536.236,2,0,0,0.01,0,0,0.0074029588140547276,0,0,0,50,65671,512,2
91576.205,2,0,0,0.01,0,0,0.00744182663038373,0,0,0,50,65671,512,2
91616.229,2,0,0,0.04,0,0,0.007355003152042627,0,0,0,50,65671,512,2
91656.264,2,0,0,0.04,0,0,0.007393829524517059,0,0,0,50,65671,512,2
91696.248,2,0,0,0.01,0,0,0.007445956114679575,0,0,0,50,65671,512,2
91736.271,2,0,0,0.01,0,0,0.007362585514783859,0,0,0,50,65671,512,2
91776.257,2,0,0,0.01,0,0,0.007398953195661306,0,0,0,50,65671,512,2
91816.23,2,0,0,0,0,0,0.00731564499437809,0,0,0,50,65671,512,2
91856.242,2,0,0,0,0,0,0.007354822941124439,0,0,0,50,65671,512,2
91896.26,2,0,0,0.02,0,0,0.00740450294688344,0,0,0,50,65671,512,2
91936.249,2,0,0,0.02,0,0,0.00732217263430357,0,0,0,50,65671,512,2
91976.263,2,0,0,0.02,0,0,0.007361115422099829,0,0,0,50,65671,512,2
92016.21,2,0,0,0.01,0,0,0.007279407232999802,0,0,0,50,65671,512,2
92056.242,2,0,0,0.01,0,0,0.007315998896956444,0,0,0,50,65671,512,2
92096.218,2,0,0,0.03,0,0,0.007367466110736132,0,0,0,50,65671,512,2
92136.266,2,0,0,0.03,0,0,0.0072867851704359055,0,0,0,50,65671,512,2
92176.232,2,0,0,0.03,0,0,0.007325081154704094,0,0,0,50,65671,512,2
92216.258,2,0,0,0.02,0,0,0.00724384980276227,0,0,0,50,65671,512,2
92256.202,2,0,0,0.02,0,0,0.0072814724408090115,0,0,0,50,65671,512,2
92296.243,2,0,0,0.02,0,0,0.00733209028840065,0,0,0,50,65671,512,2
92336.244,2,0,0,0.02,0,0,0.007253311108797789,0,0,0,50,65671,512,2
92376.228,2,0,0,0.02,0,0,0.007289153523743153,0,0,0,50,65671,512,2
92416.284,2,0,0,0.01,0,0,0.00721131032332778,0,0,0,50,65671,512,2
92456.236,2,0,0,0.01,0,0,0.007248920854181051,0,0,0,50,65671,512,2
92496.199,2,0,0,0.03,0,0,0.0072976164519786835,0,0,0,50,65671,512,2
92536.23,2,0,0,0.03,0,0,0.007219810504466295,0,0,0,50,65671,512,2
92576.268,2,0,0,0.03,0,0,0.007257518824189901,0,0,0,50,65671,512,2
92616.27,2,0,0,0,0,0,0.007179805543273687,0,0,0,50,65671,512,2
92656.287,2,0,0,0,0,0,0.007216109428554773,0,0,0,50,65671,512,2
92696.203,2,0,0,0,0,0,0.007265150547027588,0,0,0,50,65671,512,2
92736.23,2,0,0,0,0,0,0.007188624702394009,0,0,0,50,65671,512,2
92776.228,2,0,0,0,0,0,0.007226299028843641,0,0,0,50,65671,512,2
92816.267,2,0,0,0.03,0,0,0.007148579228669405,0,0,0,50,65671,512,2
92856.288,2,0,0,0.03,0,0,0.007186122704297304,0,0,0,50,65671,512,2
92896.257,2,0,0,0.05,0,0,0.007235733326524496,0,0,0,50,65671,512,2
92936.24,2,0,0,0.05,0,0,0.007160532288253307,0,0,0,50,65671,512,2
92976.226,2,0,0,0.05,0,0,0.007195884827524424,0,0,0,50,65671,512,2
93016.208,2,0,0,0.02,0,0,0.007121470291167498,0,0,0,50,65671,512,2
93056.255,2,0,0,0.02,0,0,0.007158446591347456,0,0,0,50,65671,512,2
93096.254,2,0,0,0.01,0,0,0.007206376641988754,0,0,0,50,65671,512,2
93136.241,2,0,0,0.01,0,0,0.0071327220648527145,0,0,0,50,65671,512,2
93176.205,2,0,0,0.01,0,0,0.0071690925396978855,0,0,0,50,65671,512,2
93216.239,2,0,0,0.01,0,0,0.007095427252352238,0,0,0,50,65671,512,2
93256.275,2,0,0,0.01,0,0,0.007130759768188,0,0,0,50,65671,512,2
93296.231,2,0,0,0.02,0,0,0.00717996945604682,0,0,0,50,65671,512,2
93336.28,2,0,0,0.02,0,0,0.007106762379407883,0,0,0,50,65671,512,2
93376.247,2,0,0,0.02,0,0,0.007143131457269192,0,0,0,50,65671,512,2
93416.216,2,0,0,0,0,0,0.007068747188895941,0,0,0,50,65671,512,2
93456.227,2,0,0,0,0,0,0.00710506085306406,0,0,0,50,65671,512,2
93496.272,2,0,0,0.02,0,0,0.007153437007218599,0,0,0,50,65671,512,2
93536.28,2,0,0,0.02,0,0,0.007081401534378529,0,0,0,50,65671,512,2
93576.273,2,0,0,0.02,0,0,0.007115914020687342,0,0,0,50,65671,512,2
93616.201,2,0,0,0.03,0,0,0.00704437168315053,0,0,0,50,65671,512,2
93656.236,2,0,0,0.03,0,0,0.007080546580255032,0,0,0,50,65671,512,2
93696.225,2,0,0,0.02,0,0,0.007127020973712206,0,0,0,50,65671,512,2
93736.266,2,0,0,0.02,0,0,0.007056103553622961,0,0,0,50,65671,512,2
93776.267,2,0,0,0.02,0,0,0.0070918649435043335,0,0,0,50,65671,512,2
93816.262,2,0,0,0.01,0,0,0.007021376397460699,0,0,0,50,65671,512,2
93856.2,2,0,0,0.01,0,0,0.007055530324578285,0,0,0,50,65671,512,2
93896.225,2,0,0,0.03,0,0,0.007103416603058577,0,0,0,50,65671,512,2
93936.233,2,0,0,0.03,0,0,0.007033740170300007,0,0,0,50,65671,512,2
93976.255,2,0,0,0.03,0,0,0.0070704445242881775,0,0,0,50,65671,512,2
94016.269,2,0,0,0.03,0,0,0.006999225355684757,0,0,0,50,65671,512,2
94056.228,2,0,0,0.03,0,0,0.007034400478005409,0,0,0,50,65671,512,2
94096.202,2,0,0,0.04,0,0,0.007081563584506512,0,0,0,50,65671,512,2
94136.23,2,0,0,0.04,0,0,0.007012465037405491,0,0,0,50,65671,512,2
94176.263,2,0,0,0.04,0,0,0.007046857383102179,0,0,0,50,65671,512,2
94216.258,2,0,0,0.01,0,0,0.006977475713938475,0,0,0,50,65671,512,2
94256.253,2,0,0,0.01,0,0,0.007012856658548117,0,0,0,50,65671,512,2
94296.232,2,0,0,0.04,0,0,0.007058714050799608,0,0,0,50,65671,512,2
94336.212,2,0,0,0.04,0,0,0.006990095134824514,0,0,0,50,65671,512,2
94376.229,2,0,0,0.04,0,0,0.007025940343737602,0,0,0,50,65671,512,2
94416.26,2,0,0,0.04,0,0,0.006957681849598885,0,0,0,50,65671,512,2
94456.261,2,0,0,0.04,0,0,0.0069916266947984695,0,0,0,50,65671,512,2
94496.262,2,0,0,0.02,0,0,0.007038581650704145,0,0,0,50,65671,512,2
94536.202,2,0,0,0.02,0,0,0.006970781832933426,0,0,0,50,65671,512,2
94576.234,2,0,0,0.02,0,0,0.007005814928561449,0,0,0,50,65671,512,2
94616.219,2,0,0,0,0,0,0.0069379303604364395,0,0,0,50,65671,512,2
94656.256,2,0,0,0,0,0,0.006973849143832922,0,0,0,50,65671,512,2
94696.268,2,0,0,0.01,0,0,0.007020553108304739,0,0,0,50,65671,512,2
94736.264,2,0,0,0.01,0,0,0.00695279985666275,0,0,0,50,65671,512,2
94776.199,2,0,0,0.01,0,0,0.006985911633819342,0,0,0,50,65671,512,2
94816.246,2,0,0,0.04,0,0,0.006919315084815025,0,0,0,50,65671,512,2
94856.23,2,0,0,0.04,0,0,0.006954285316169262,0,0,0,50,65671,512,2
94896.249,2,0,0,0.02,0,0,0.006999671924859285,0,0,0,50,65671,512,2
94936.285,2,0,0,0.02,0,0,0.006933096330612898,0,0,0,50,65671,512,2
94976.262,2,0,0,0.02,0,0,0.0069679864682257175,0,0,0,50,65671,512,2
95016.199,2,0,0,0,0,0,0.006901886314153671,0,0,0,50,65671,512,2
95056.234,2,0,0,0,0,0,0.006935708690434694,0,0,0,50,65671,512,2
95096.26,2,0,0,0.03,0,0,0.006981750950217247,0,0,0,50,65671,512,2
95136.27,2,0,0,0.03,0,0,0.006915328558534384,0,0,0,50,65671,512,2
95176.284,2,0,0,0.03,0,0,0.006949886679649353,0,0,0,50,65671,512,2
95216.247,2,0,0,0.05,0,0,0.006882839370518923,0,0,0,50,65671,512,2
95256.239,2,0,0,0.05,0,0,0.006916964892297983,0,0,0,50,65671,512,2
95296.229,2,0,0,0.03,0,0,0.006962887942790985,0,0,0,50,65671,512,2
95336.269,2,0,0,0.03,0,0,0.00689811771735549,0,0,0,50,65671,512,2
95376.274,2,0,0,0.03,0,0,0.006931244395673275,0,0,0,50,65671,512,2
95416.254,2,0,0,0.04,0,0,0.006866749841719866,0,0,0,50,65671,512,2
95456.213,2,0,0,0.04,0,0,0.00690062390640378,0,0,0,50,65671,512,2
95496.227,2,0,0,0.02,0,0,0.0069450451992452145,0,0,0,50,65671,512,2
95536.222,2,0,0,0.02,0,0,0.006880631670355797,0,0,0,50,65671,512,2
95576.265,2,0,0,0.02,0,0,0.006914818659424782,0,0,0,50,65671,512,2
95616.274,2,0,0,0.05,0,0,0.006850244477391243,0,0,0,50,65671,512,2
95656.242,2,0,0,0.05,0,0,0.006883307825773954,0,0,0,50,65671,512,2
95696.208,2,0,0,0.02,0,0,0.006928791757673025,0,0,0,50,65671,512,2
95736.231,2,0,0,0.02,0,0,0.006864573806524277,0,0,0,50,65671,512,2
95776.269,2,0,0,0.02,0,0,0.0068987105041742325,0,0,0,50,65671,512,2
95816.25,2,0,0,0.02,0,0,0.006833267398178577,0,0,0,50,65671,512,2
95856.304,2,0,0,0.02,0,0,0.0068667917512357235,0,0,0,50,65671,512,2
95896.236,2,0,0,0.03,0,0,0.006911874283105135,0,0,0,50,65671,512,2
95936.205,2,0,0,0.03,0,0,0.0068485327064991,0,0,0,50,65671,512,2
95976.247,2,0,0,0.03,0,0,0.006881076376885176,0,0,0,50,65671,512,2
