time_boot_ms,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
153016.853,-0.62,-0.47,0.31,-0.429999977350235,391843523,-768256409,0.9999730587005615,-0.0054083471186459064,-0.004130199551582336,0.002732408931478858
153057.213,-0.62,-0.47,0.31,-0.5899999737739563,391843523,-768256409,0.9999731779098511,-0.005405740346759558,-0.004126455169171095,0.002729517174884677
153097.387,-0.62,-0.47,0.31,-0.5899999737739563,391843535,-768256415,0.9999730587005615,-0.005408507771790028,-0.004129799082875252,0.002729844767600298
153137.581,-0.62,-0.47,0.31,-0.4699999988079071,391843535,-768256415,0.9999729990959167,-0.005411762744188309,-0.004133399575948715,0.002743431134149432
153177.167,-0.62,-0.47,0.31,-0.4699999988079071,391843535,-768256415,0.9999729990959167,-0.005409384146332741,-0.004137927200645208,0.0027392383199185133
153216.918,-0.62,-0.47,0.31,-0.4699999988079071,391843535,-768256415,0.999972939491272,-0.005410782061517239,-0.0041375975124537945,0.0027404569555073977
153257.168,-0.62,-0.47,0.31,-0.8700000047683716,391843535,-768256415,0.999972939491272,-0.005413326434791088,-0.004138555843383074,0.002746402518823743
153297.336,-0.62,-0.47,0.31,-0.8700000047683716,391843551,-768256426,0.9999729990959167,-0.005413564387708902,-0.004135489463806152,0.002746687037870288
153337.661,-0.62,-0.47,0.31,-0.8299999833106995,391843551,-768256426,0.9999729990959167,-0.005414580460637808,-0.004132670350372791,0.002743049059063196
153377.166,-0.62,-0.47,0.31,-0.8299999833106995,391843551,-768256426,0.999972939491272,-0.0054158116690814495,-0.004129418171942234,0.0027478067204356194
153416.984,-0.62,-0.47,0.31,-0.8299999833106995,391843551,-768256426,0.9999729990959167,-0.00541707081720233,-0.004131689202040434,0.0027474486269056797
153457.144,-0.62,-0.47,0.31,-0.7299999594688416,391843551,-768256426,0.999972939491272,-0.005421524867415428,-0.0041292449459433556,0.0027434329967945814
153497.308,-0.62,-0.47,0.31,-0.7299999594688416,391843564,-768256434,0.9999729990959167,-0.005415284540504217,-0.004132394213229418,0.0027445796877145767
153537.505,-0.62,-0.47,0.31,-0.7099999785423279,391843564,-768256434,0.9999730587005615,-0.005410407669842243,-0.004127306863665581,0.002741013653576374
153577.135,-0.62,-0.47,0.31,-0.7099999785423279,391843564,-768256434,0.9999730587005615,-0.00541330361738801,-0.004124084021896124,0.0027340997476130724
153616.981,-0.62,-0.47,0.31,-0.7099999785423279,391843564,-768256434,0.9999730587005615,-0.00541005190461874,-0.004124136175960302,0.0027392359916120768
153657.099,-0.62,-0.47,0.31,-0.7799999713897705,391843564,-768256434,0.9999731779098511,-0.005399179644882679,-0.0041205985471606255,0.0027452113572508097
153697.5,-0.62,-0.47,0.31,-0.7799999713897705,391843588,-768256447,0.9999731779098511,-0.0054008313454687595,-0.004124921280890703,0.0027394623029977083
153737.431,-0.62,-0.47,0.31,-0.5699999928474426,391843588,-768256447,0.9999731183052063,-0.0054042828269302845,-0.00413124542683363,0.0027383354026824236
153777.173,-0.61,-0.47,0.31,-0.5699999928474426,391843588,-768256447,0.9999731779098511,-0.005398252047598362,-0.004125318489968777,0.002744076307862997
153816.978,-0.62,-0.47,0.31,-0.5699999928474426,391843588,-768256447,0.9999731183052063,-0.005402945447713137,-0.0041206153109669685,0.0027393996715545654
153857.224,-0.62,-0.47,0.31,-0.7999999523162842,391843588,-768256447,0.9999731779098511,-0.0054028634913265705,-0.0041258973069489,0.0027356273494660854
153897.415,-0.62,-0.47,0.31,-0.7999999523162842,391843598,-768256453,0.9999731183052063,-0.005407762713730335,-0.00412726541981101,0.002737003145739436
153937.402,-0.62,-0.47,0.31,-0.9599999785423279,391843598,-768256453,0.9999731183052063,-0.0054062423296272755,-0.00412681745365262,0.002746193204075098
153977.182,-0.62,-0.47,0.31,-0.9599999785423279,391843598,-768256453,0.9999731183052063,-0.005399557761847973,-0.004132298287004232,0.002742225071415305
154016.941,-0.62,-0.47,0.31,-0.9599999785423279,391843598,-768256453,0.9999731183052063,-0.0054025715216994286,-0.004131625406444073,0.002742926822975278
154057.236,-0.62,-0.47,0.31,-0.8399999737739563,391843598,-768256453,0.9999730587005615,-0.00540657714009285,-0.004130946006625891,0.0027507306076586246
154097.381,-0.62,-0.47,0.31,-0.8399999737739563,391843605,-768256458,0.9999730587005615,-0.005402815993875265,-0.004132462665438652,0.002749815583229065
154137.537,-0.62,-0.47,0.31,-0.7099999785423279,391843605,-768256458,0.9999730587005615,-0.005405270028859377,-0.004131493158638477,0.00274683628231287
154177.144,-0.62,-0.47,0.31,-0.7099999785423279,391843605,-768256458,0.9999729990959167,-0.005409530363976955,-0.004130500368773937,0.0027489818166941404
154216.921,-0.62,-0.47,0.31,-0.7099999785423279,391843605,-768256458,0.999972939491272,-0.0054132272489368916,-0.004128341097384691,0.0027548123616725206
154257.263,-0.62,-0.47,0.31,-0.9899999499320984,391843605,-768256458,0.9999729990959167,-0.0054120151326060295,-0.004127626772969961,0.002750357147306204
154297.377,-0.62,-0.47,0.31,-0.9899999499320984,391843629,-768256471,0.9999730587005615,-0.005406943149864674,-0.0041196104139089584,0.002756762783974409
