time_boot_ms,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
74611.62,0,-0.61,0,-0.44,0.2,0.2,0,1,0
74614.046,0,-0.61,0,-0.44,0.2,0.2,0,1,0
74616.774,0,-0.61,0,-0.44,0.2,0.2,0,1,0
74620.062,0,-0.61,0,-0.44,0.2,0.2,0,1,0
74621.782,0.1,-0.51,0.42,-0.02,0,0,0,1,3
74624.204,0.1,-0.51,0.42,-0.02,0,0,0,1,3
74626.669,0.1,-0.51,0.41,-0.02,0,0,0,1,3
74629.736,0.1,-0.51,0.41,-0.02,0,0,0,1,3
74631.668,0.1,-0.51,0.41,-0.02,0,0,0,1,3
74634.194,0.1,-0.51,0.4,-0.02,0,0,0,1,3
74637.021,0.1,-0.51,0.4,-0.02,0,0,0,1,3
74639.136,0.1,-0.51,0.4,-0.02,0,0,0,1,3
74642.199,0.09,-0.51,0.4,-0.02,0,0,0,1,3
74644.149,0.09,-0.51,0.39,-0.02,0,0,0,1,3
74646.694,0.09,-0.51,0.39,-0.02,0,0,0,1,3
74649.111,0.09,-0.51,0.39,-0.02,0,0,0,1,3
74651.573,0.09,-0.51,0.38,-0.02,0,0,0,1,3
74654.805,0.09,-0.51,0.38,-0.02,0,0,0,1,3
74656.678,0.09,-0.51,0.38,-0.01,0,0,0,1,3
74659.123,0.09,-0.51,0.38,-0.02,0,0,0,1,3
74661.633,0.09,-0.51,0.37,-0.01,0,0,0,1,3
74664.176,0.09,-0.51,0.37,-0.01,0,0,0,1,3
74667.213,0.09,-0.51,0.37,-0.01,0,0,0,1,3
74669.126,0.09,-0.51,0.37,-0.01,0,0,0,1,3
74671.631,0.09,-0.51,0.36,-0.01,0,0,0,1,3
74674.113,0.09,-0.51,0.36,-0.01,0,0,0,1,3
74676.745,0.08,-0.51,0.36,-0.01,0,0,0,1,3
74679.681,0.08,-0.51,0.35,-0.01,0,0,0,1,3
74681.588,0.08,-0.51,0.35,-0.01,0,0,0,1,3
74684.14,0.08,-0.5,0.35,-0.01,0,0,0,1,3
74686.609,0.08,-0.5,0.35,-0.01,0,0,0,1,3
74689.132,0.08,-0.5,0.34,-0.01,0,0,0,1,3
74692.231,0.08,-0.5,0.34,-0.01,0,0,0,1,3
74694.044,0.08,-0.5,0.34,-0.01,0,0,0,1,3
74696.664,0.08,-0.5,0.34,-0.01,0,0,0,1,3
74699.118,0.08,-0.5,0.33,-0.01,0,0,0,1,3
74701.659,0.08,-0.5,0.33,-0.01,0,0,0,1,3
74704.705,0.08,-0.5,0.33,-0.01,0,0,0,1,3
74706.61,0.08,-0.5,0.33,-0.01,0,0,0,1,3
74709.16,0.08,-0.5,0.33,-0.01,0,0,0,1,3
74711.623,0.08,-0.5,0.32,-0.01,0,0,0,1,3
74714.208,0.08,-0.5,0.32,-0.01,0,0,0,1,3
74717.237,0.08,-0.5,0.32,-0.01,0,0,0,1,3
74719.134,0.07,-0.5,0.32,-0.01,0,0,0,1,3
74721.628,0.07,-0.5,0.31,-0.01,0,0,0,1,3
74724.18,0.07,-0.5,0.31,-0.01,0,0,0,1,3
74726.612,0.07,-0.5,0.31,-0.01,0,0,0,1,3
74729.737,0.07,-0.5,0.31,-0.01,0,0,0,1,3
74731.653,0.07,-0.5,0.3,-0.01,0,0,0,1,3
74734.132,0.07,-0.5,0.3,-0.01,0,0,0,1,3
74736.933,0.07,-0.5,0.3,-0.01,0,0,0,1,3
74739.099,0.07,-0.5,0.3,-0.01,0,0,0,1,3
74742.272,0.07,-0.5,0.3,-0.01,0,0,0,1,3
74744.06,0.07,-0.5,0.29,-0.01,0,0,0,1,3
74746.68,0.07,-0.5,0.29,-0.01,0,0,0,1,3
74749.058,0.07,-0.5,0.29,-0.01,0,0,0,1,3
74751.671,0.07,-0.5,0.29,-0.01,0,0,0,1,3
74754.757,0.07,-0.5,0.29,-0.01,0,0,0,1,3
74756.645,0.07,-0.5,0.28,-0.01,0,0,0,1,3
74759.145,0.07,-0.5,0.28,-0.01,0,0,0,1,3
74761.654,0.07,-0.5,0.28,-0.01,0,0,0,1,3
74764.148,0.07,-0.5,0.28,-0.01,0,0,0,1,3
74767.252,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74769.138,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74771.568,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74774.173,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74776.595,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74779.687,0.06,-0.5,0.27,-0.01,0,0,0,1,3
74781.653,0.06,-0.5,0.26,-0.01,0,0,0,1,3
74784.158,0.06,-0.5,0.26,-0.01,0,0,0,1,3
74786.635,0.06,-0.5,0.26,-0.01,0,0,0,1,3
74789.151,0.06,-0.5,0.26,-0.01,0,0,0,1,3
74792.308,0.06,-0.5,0.26,-0.01,0,0,0,1,3
74794.114,0.06,-0.5,0.25,-0.01,0,0,0,1,3
74796.637,0.06,-0.5,0.25,-0.01,0,0,0,1,3
74799.086,0.06,-0.5,0.25,-0.01,0,0,0,1,3
74801.673,0.06,-0.5,0.25,-0.01,0,0,0,1,3
74804.763,0.06,-0.5,0.25,-0.01,0,0,0,1,3
74806.636,0.06,-0.5,0.24,-0.01,0,0,0,1,3
74809.13,0.06,-0.5,0.24,-0.01,0,0,0,1,3
74811.685,0.06,-0.5,0.24,-0.01,0,0,0,1,3
74814.19,0.06,-0.5,0.24,-0.01,0,0,0,1,3
74817.357,0.06,-0.5,0.24,-0.01,0,0,0,1,3
74819.121,0.05,-0.5,0.24,-0.01,0,0,0,1,3
74821.651,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74824.151,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74826.685,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74829.699,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74831.611,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74834.153,0.05,-0.5,0.23,-0.01,0,0,0,1,3
74837.025,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74839.065,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74842.308,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74844.096,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74846.642,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74849.191,0.05,-0.5,0.22,-0.01,0,0,0,1,3
74851.618,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74854.994,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74857.134,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74859.197,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74861.607,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74864.132,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74866.994,0.05,-0.5,0.21,-0.01,0,0,0,1,3
74869.37,0.05,-0.5,0.2,-0.01,0,0,0,1,3
74871.638,0.05,-0.5,0.2,-0.01,0,0,0,1,3
74874.107,0.05,-0.5,0.2,-0.01,0,0,0,1,3
74876.625,0.05,-0.5,0.2,-0.01,0,0,0,1,3
74879.682,0.05,-0.5,0.2,-0.01,0,0,0,1,3
74881.863,0.04,-0.5,0.2,-0.01,0,0,0,1,3
74884.119,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74886.612,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74889.122,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74892.153,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74894.409,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74896.605,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74899.106,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74901.67,0.04,-0.5,0.19,-0.01,0,0,0,1,3
74905.04,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74907.062,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74909.137,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74911.662,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74914.131,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74917.121,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74919.326,0.04,-0.5,0.18,-0.01,0,0,0,1,3
74921.579,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74924.194,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74926.653,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74929.607,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74931.843,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74934.162,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74936.882,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74939.076,0.04,-0.5,0.17,-0.01,0,0,0,1,3
74942.057,0.04,-0.5,0.16,-0.01,0,0,0,1,3
74944.367,0.04,-0.5,0.16,-0.01,0,0,0,1,3
74946.695,0.04,-0.5,0.16,-0.01,0,0,0,1,3
74949.16,0.04,-0.49,0.16,-0.01,0,0,0,1,3
74951.614,0.04,-0.49,0.16,-0.01,0,0,0,1,3
74954.611,0.04,-0.49,0.16,-0.01,0,0,0,1,3
74956.799,0.04,-0.49,0.16,-0.01,0,0,0,1,3
74959.093,0.04,-0.49,0.16,-0.01,0,0,0,1,3
74961.586,0.03,-0.49,0.16,-0.01,0,0,0,1,3
74964.112,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74967.095,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74969.388,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74971.611,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74974.113,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74976.657,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74979.596,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74981.87,0.03,-0.49,0.15,-0.01,0,0,0,1,3
74984.134,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74986.623,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74989.098,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74992.172,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74994.307,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74996.649,0.03,-0.49,0.14,-0.01,0,0,0,1,3
74999.166,0.03,-0.49,0.14,-0.01,0,0,0,1,3
75001.625,0.03,-0.49,0.14,-0.01,0,0,0,1,3
75005.064,0.03,-0.49,0.14,-0.01,0,0,0,1,3
75007.048,0.03,-0.49,0.14,-0.01,0,0,0,1,3
75009.261,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75011.58,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75014.196,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75017.349,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75019.371,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75021.647,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75024.124,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75026.611,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75029.672,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75031.83,0.03,-0.49,0.13,-0.01,0,0,0,1,3
75034.075,0.03,-0.49,0.12,-0.01,0,0,0,1,3
75037.153,0.03,-0.49,0.12,-0.01,0,0,0,1,3
75039.112,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75042.116,0.03,-0.49,0.12,-0.01,0,0,0,1,3
75044.3,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75046.635,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75049.081,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75051.669,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75054.614,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75056.771,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75059.146,0.03,-0.49,0.12,-0.02,0,0,0,1,3
75061.67,0.02,-0.49,0.12,-0.02,0,0,0,1,3
75064.09,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75067.062,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75069.269,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75071.635,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75074.158,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75076.634,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75079.57,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75082.015,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75084.113,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75086.636,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75089.099,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75092.132,0.02,-0.49,0.11,-0.02,0,0,0,1,3
75094.338,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75096.662,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75099.114,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75101.633,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75105.206,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75106.982,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75109.14,0.02,-0.49,0.1,-0.02,0,0,0,1,3
75111.666,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75114.096,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75117.077,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75119.356,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75121.591,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75124.115,0.02,-0.49,0.1,-0.01,0,0,0,1,3
75126.649,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75129.584,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75131.949,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75134.081,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75136.776,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75139.078,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75142.17,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75144.304,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75146.612,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75149.202,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75151.64,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75154.644,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75156.789,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75159.135,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75161.615,0.02,-0.49,0.09,-0.02,0,0,0,1,3
75164.186,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75167.006,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75169.292,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75171.611,0.02,-0.48,0.08,-0.02,0,0,0,1,3
75174.132,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75176.607,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75179.532,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75181.819,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75184.101,0.02,-0.48,0.08,-0.02,0,0,0,1,3
75186.622,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75189.102,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75192.142,0.02,-0.49,0.08,-0.02,0,0,0,1,3
75194.423,0.02,-0.48,0.08,-0.02,0,0,0,1,3
75196.653,0.02,-0.48,0.08,-0.02,0,0,0,1,3
75199.089,0.02,-0.48,0.08,-0.02,0,0,0,1,3
75201.565,0.01,-0.48,0.08,-0.02,0,0,0,1,3
75205.087,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75207.068,0.01,-0.48,0.07,-0.01,0,0,0,1,3
75209.154,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75211.633,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75214.132,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75217.461,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75219.392,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75221.638,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75224.16,0.01,-0.48,0.07,-0.01,0,0,0,1,3
75226.675,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75229.596,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75231.878,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75234.162,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75237.113,0.01,-0.48,0.07,-0.01,0,0,0,1,3
75239.149,0.01,-0.48,0.07,-0.01,0,0,0,1,3
75242.152,0.01,-0.48,0.07,-0.01,0,0,0,1,3
75244.368,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75246.627,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75249.117,0.01,-0.48,0.07,-0.02,0,0,0,1,3
75251.583,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75254.646,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75256.822,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75259.1,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75261.654,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75264.138,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75267.069,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75269.302,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75271.594,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75274.13,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75276.655,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75279.542,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75281.836,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75284.159,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75286.697,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75289.13,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75292.159,0.01,-0.48,0.06,-0.02,0,0,0,1,3
75294.412,0.01,-0.47,0.06,-0.02,0,0,0,1,3
75296.613,0.01,-0.47,0.06,-0.02,0,0,0,1,3
75299.177,0.01,-0.47,0.06,-0.02,0,0,0,1,3
75301.589,0.01,-0.47,0.06,-0.02,0,0,0,1,3
75305.112,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75307.135,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75309.173,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75311.627,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75314.171,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75317.081,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75319.277,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75321.648,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75324.146,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75326.663,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75329.61,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75331.844,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75334.105,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75336.818,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75339.074,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75342.106,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75344.387,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75346.636,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75349.132,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75351.585,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75354.643,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75356.846,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75359.133,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75361.575,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75364.129,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75367.252,0.01,-0.47,0.05,-0.02,0,0,0,1,3
75369.244,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75371.597,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75374.149,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75376.643,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75379.541,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75381.778,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75384.118,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75386.653,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75389.111,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75392.146,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75394.376,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75396.655,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75399.122,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75401.598,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75405.086,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75407.013,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75409.141,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75411.666,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75414.126,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75417.35,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75419.352,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75421.658,0.01,-0.47,0.04,-0.01,0,0,0,1,3
75424.083,0.01,-0.47,0.04,-0.01,0,0,0,1,3
75426.629,0.01,-0.47,0.04,-0.02,0,0,0,1,3
75429.626,0.01,-0.47,0.04,-0.01,0,0,0,1,3
75431.868,0.01,-0.47,0.04,-0.01,0.01,0,0,1,3
75434.126,0.01,-0.47,0.04,-0.01,0.01,0,0,1,3
75437.048,0.01,-0.47,0.04,-0.01,0.01,0,0,1,3
75439.186,0.01,-0.47,0.04,-0.01,0.01,0,0,1,3
75442.16,0.01,-0.47,0.04,-0.01,0.01,0,0,1,3
75444.428,0,-0.47,0.04,-0.01,0.01,0,0,1,3
75446.555,0,-0.47,0.03,-0.01,0,0,0,1,3
75449.145,0,-0.47,0.03,-0.01,0,0,0,1,3
75451.625,0,-0.47,0.03,-0.01,0,0,0,1,3
75454.604,0,-0.47,0.03,-0.01,0,0,0,1,3
75456.873,0,-0.47,0.03,-0.01,0,0,0,1,3
75459.104,0,-0.47,0.03,-0.01,0,0,0,1,3
75461.672,0,-0.47,0.03,-0.01,0,0,0,1,3
75464.12,0,-0.47,0.03,-0.01,0,0,0,1,3
75467.112,0,-0.47,0.03,-0.01,0,0,0,1,3
75469.243,0,-0.47,0.03,-0.01,0,0,0,1,3
75471.647,0,-0.47,0.03,-0.01,0,0,0,1,3
75474.1,0,-0.47,0.03,-0.01,0,0,0,1,3
75476.645,0,-0.47,0.03,-0.01,0,0,0,1,3
75479.515,0,-0.47,0.03,-0.01,0,0,0,1,3
75481.815,0,-0.47,0.03,-0.01,0,0,0,1,3
75484.094,0,-0.47,0.03,-0.01,0,0,0,1,3
75486.657,0,-0.47,0.03,-0.01,0,0,0,1,3
75489.167,0,-0.47,0.03,-0.01,0,0,0,1,3
75492.057,0,-0.47,0.03,-0.01,0,0,0,1,3
75494.286,0,-0.47,0.03,-0.01,0,0,0,1,3
75496.557,0,-0.47,0.03,-0.01,0,0,0,1,3
75499.134,0,-0.47,0.03,-0.01,0,0,0,1,3
75501.633,0,-0.47,0.03,-0.01,0,0,0,1,3
75505.137,0,-0.47,0.03,-0.01,0,0,0,1,3
75507.016,0,-0.47,0.03,-0.01,0,0,0,1,3
75509.161,0,-0.47,0.03,-0.01,0,0,0,1,3
75511.628,0,-0.47,0.03,-0.01,0,0,0,1,3
75514.161,0,-0.47,0.03,-0.01,0,0,0,1,3
75517.168,0,-0.47,0.03,-0.01,0,0,0,1,3
75519.272,0,-0.47,0.03,-0.01,0,0,0,1,3
75521.638,0,-0.47,0.03,-0.01,0,0,0,1,3
75524.179,0,-0.47,0.03,-0.01,0,0,0,1,3
75526.611,0,-0.47,0.03,-0.01,0,0,0,1,3
75529.598,0,-0.47,0.03,-0.01,0,0,0,1,3
75531.859,0,-0.47,0.03,-0.01,0,0,0,1,3
75534.149,0,-0.47,0.03,-0.01,0,0,0,1,3
75536.825,0,-0.47,0.03,-0.01,0,0,0,1,3
75539.094,0,-0.47,0.03,-0.01,0,0,0,1,3
75542.103,0,-0.47,0.03,-0.01,0,0,0,1,3
75544.297,0,-0.47,0.03,-0.01,0,0,0,1,3
75546.721,0,-0.47,0.02,-0.01,0,0,0,1,3
75549.124,0,-0.47,0.02,-0.01,0,0,0,1,3
75551.644,0,-0.47,0.02,-0.01,0,0,0,1,3
75554.716,0,-0.47,0.02,-0.01,0,0,0,1,3
75557.067,0,-0.47,0.02,-0.01,0,0,0,1,3
75559.151,0,-0.47,0.02,-0.01,0,0,0,1,3
75561.637,0,-0.47,0.02,-0.01,0,0,0,1,3
75564.123,0,-0.47,0.02,-0.01,0,0,0,1,3
75567.141,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75569.292,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75571.667,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75574.119,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75576.915,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75579.625,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75581.774,0,-0.47,0.02,-0.01,0,0,0,1,3
75584.12,0,-0.47,0.02,-0.01,0,0,0,1,3
75586.629,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75589.114,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75592.103,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75594.326,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75596.606,0,-0.47,0.02,-0.01,0.01,0,0,1,3
75599.168,0,-0.47,0.02,-0.01,0,0,0,1,3
75601.645,0,-0.47,0.02,-0.01,0,0,0,1,3
75605.018,0,-0.47,0.02,-0.01,0,0,0,1,3
75607.064,0,-0.47,0.02,-0.01,0,0,0,1,3
75609.114,0,-0.47,0.02,-0.01,0,0,0,1,3
75611.645,0,-0.47,0.02,-0.01,0,0,0,1,3
75614.121,0,-0.47,0.02,-0.01,0,0,0,1,3
75617.114,0,-0.47,0.02,-0.01,0,0,0,1,3
75619.257,0,-0.47,0.02,-0.01,0,0,0,1,3
75621.646,0,-0.47,0.02,-0.01,0,0,0,1,3
75624.137,0,-0.47,0.02,-0.01,0,0,0,1,3
75626.662,0,-0.47,0.02,-0.01,0,0,0,1,3
75629.625,0,-0.47,0.02,-0.01,0,0,0,1,3
75631.784,0,-0.47,0.02,-0.01,0,0,0,1,3
75634.132,0,-0.47,0.02,-0.01,0,0,0,1,3
75636.763,0,-0.47,0.02,-0.01,0,0,0,1,3
75639.17,0,-0.47,0.02,-0.01,0,0,0,1,3
75642.058,0,-0.47,0.02,-0.01,0,0,0,1,3
75644.487,0,-0.47,0.02,-0.01,0,0,0,1,3
75646.618,0,-0.48,0.02,-0.01,0,0,0,1,3
75649.167,0,-0.48,0.02,-0.01,0,0,0,1,3
75651.618,0,-0.47,0.02,-0.01,0,0,0,1,3
75654.645,0,-0.47,0.02,-0.01,0,0,0,1,3
75656.87,0,-0.47,0.02,-0.01,0,0,0,1,3
75659.128,0,-0.48,0.02,-0.01,0,0,0,1,3
75661.598,0,-0.48,0.02,-0.01,0,0,0,1,3
75664.078,0,-0.48,0.02,-0.01,0,0,0,1,3
75667.165,0,-0.48,0.02,-0.01,0,0,0,1,3
75669.313,0,-0.48,0.02,-0.01,0,0,0,1,3
75671.616,0,-0.48,0.02,0,0,0,0,1,3
75674.136,0,-0.48,0.02,0,0,0,0,1,3
75676.649,0,-0.48,0.02,0,0,0,0,1,3
